('ingredient', 'Fruit', 'Berries', 'Pentadiplandra')
('ingredient', 'Fruit', 'Berries', 'Persimmon')
('ingredient', 'Fruit', 'Berries', 'Phyllanthus_acidus')
('ingredient', 'Fruit', 'Berries', 'Phyllanthus_emblica')
('ingredient', 'Fruit', 'Berries', 'Physalis')
('ingredient', 'Fruit', 'Berries', 'Physalis_peruviana')
('ingredient', 'Fruit', 'Berries', 'Pokeweed')
('ingredient', 'Fruit', 'Berries', 'Prunus_spinosa')
('ingredient', 'Fruit', 'Berries', 'Pineberry')
('ingredient', 'Fruit', 'Berries', 'Rabbiteye_blueberry')
('ingredient', 'Fruit', 'Berries', 'Raspberry')
('ingredient', 'Fruit', 'Berries', 'Redcurrant')
('ingredient', 'Fruit', 'Berries', 'Ribes_aureum')
('ingredient', 'Fruit', 'Berries', 'Ribes_malvaceum')
('ingredient', 'Fruit', 'Berries', 'Ribes_triste')
('ingredient', 'Fruit', 'Berries', 'Rubus_arcticus')
('ingredient', 'Fruit', 'Berries', 'Rubus_armeniacus')
('ingredient', 'Fruit', 'Berries', 'Rubus_chamaemorus')
('ingredient', 'Fruit', 'Berries', 'Rubus_coreanus')
('ingredient', 'Fruit', 'Berries', 'Rubus_deliciosus')
('ingredient', 'Fruit', 'Berries', 'Rubus_idaeus')
('ingredient', 'Fruit', 'Berries', 'Rubus_laciniatus')
('ingredient', 'Fruit', 'Berries', 'Rubus_leucodermis')
('ingredient', 'Fruit', 'Berries', 'Rubus_occidentalis')
('ingredient', 'Fruit', 'Berries', 'Rubus_spectabilis')
('ingredient', 'Fruit', 'Berries', 'Rubus_strigosus')
('ingredient', 'Fruit', 'Berries', 'Ribes_californicum')
('ingredient', 'Fruit', 'Berries', 'Ribes_laxiflorum')
('ingredient', 'Fruit', 'Berries', 'Rubus_glaucifolius')
('ingredient', 'Fruit', 'Berries', 'Sambucus')
('ingredient', 'Fruit', 'Berries', 'Solanum_pimpinellifolium')
('ingredient', 'Fruit', 'Berries', 'Solanum_quitoense')
('ingredient', 'Fruit', 'Berries', 'Solanum_sessiliflorum')
('ingredient', 'Fruit', 'Berries', 'Solanum_sisymbriifolium')
('ingredient', 'Fruit', 'Berries', 'Southern_Mountain_Cranberry')
('ingredient', 'Fruit', 'Berries', 'List_of_strawberry_cultivars')
('ingredient', 'Fruit', 'Berries', 'Symphoricarpos')
('ingredient', 'Fruit', 'Berries', 'Tayberry')
('ingredient', 'Fruit', 'Berries', 'Tomatillo')
('ingredient', 'Fruit', 'Berries', 'Ugni_molinae')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_angustifolium')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_cespitosum')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_crassifolium')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_elliottii')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_myrtillus')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_ovalifolium')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_ovatum')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_parvifolium')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_stamineum')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_uliginosum')
('ingredient', 'Fruit', 'Berries', 'Viburnum_trilobum')
('ingredient', 'Fruit', 'Berries', 'Virginia_strawberry')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_caesariense')
('ingredient', 'Fruit', 'Berries', 'Vaccinium_membranaceum')
('ingredient', 'Fruit', 'Berries', 'White_currant')
('ingredient', 'Fruit', 'Berries', 'Wolfberry')
('ingredient', 'Fruit', 'Cherries', 'Cherry')
('ingredient', 'Fruit', 'Cherries', 'Angela_cherry')
('ingredient', 'Fruit', 'Cherries', 'Bing_cherry')
('ingredient', 'Fruit', 'Cherries', 'Bird_Cherry')
('ingredient', 'Fruit', 'Cherries', 'Capulin')
('ingredient', 'Fruit', 'Cherries', 'Cherries_jubilee')
('ingredient', 'Fruit', 'Cherries', 'Cherry_blossom')
('ingredient', 'Fruit', 'Cherries', 'Cherry_pit_spitting')
('ingredient', 'Fruit', 'Cherries', 'Cherry_pitter')
('ingredient', 'Fruit', 'Cherries', 'Chinook_cherry')
('ingredient', 'Fruit', 'Cherries', 'Dried_cherry')
('ingredient', 'Fruit', 'Cherries', 'Emperor_Francis_cherry')
('ingredient', 'Fruit', 'Cherries', 'Fuji_cherry')
('ingredient', 'Fruit', 'Cherries', 'Griotte_de_Kleparow')
('ingredient', 'Fruit', 'Cherries', 'Kriek')
('ingredient', 'Fruit', 'Cherries', 'Mahlab')
('ingredient', 'Fruit', 'Cherries', 'Marasca_cherry')
('ingredient', 'Fruit', 'Cherries', 'Maraschino_cherry')
('ingredient', 'Fruit', 'Cherries', 'Montmorency_cherry')
('ingredient', 'Fruit', 'Cherries', 'National_Cherry_Festival')
('ingredient', 'Fruit', 'Cherries', 'Palenka')
('ingredient', 'Fruit', 'Cherries', 'Prunus_japonica')
('ingredient', 'Fruit', 'Cherries', 'Pin_cherry')
('ingredient', 'Fruit', 'Cherries', 'Prunus_avium')
('ingredient', 'Fruit', 'Cherries', 'Prunus_caroliniana')
('ingredient', 'Fruit', 'Cherries', 'Prunus_cerasoides')
('ingredient', 'Fruit', 'Cherries', 'Prunus_cerasus')
('ingredient', 'Fruit', 'Cherries', 'Prunus_emarginata')
('ingredient', 'Fruit', 'Cherries', 'Prunus_fruticosa')
('ingredient', 'Fruit', 'Cherries', 'Prunus_maximowiczii')
('ingredient', 'Fruit', 'Cherries', 'Prunus_sargentii')
('ingredient', 'Fruit', 'Cherries', 'Prunus_serotina')
('ingredient', 'Fruit', 'Cherries', 'Prunus_serrulata')
('ingredient', 'Fruit', 'Cherries', 'Prunus_speciosa')
('ingredient', 'Fruit', 'Cherries', 'Prunus_subhirtella')
('ingredient', 'Fruit', 'Cherries', 'Prunus_tomentosa')
('ingredient', 'Fruit', 'Cherries', 'Prunus_virginiana')
('ingredient', 'Fruit', 'Cherries', 'Rainier_cherry')
('ingredient', 'Fruit', 'Cherries', 'Royal_Ann_cherry')
('ingredient', 'Fruit', 'Cherries', 'Sour_cherry_soup')
('ingredient', 'Fruit', 'Cherries', 'Ulster_cherry')
('ingredient', 'Fruit', 'Citrus', 'Citrus')
('ingredient', 'Fruit', 'Citrus', 'Citrus_hybrids')
('ingredient', 'Fruit', 'Citrus', 'Citrus_production')
('ingredient', 'Fruit', 'Citrus', 'Amanatsu')
('ingredient', 'Fruit', 'Citrus', 'Citrus_australasica')
('ingredient', 'Fruit', 'Citrus', 'Australian_lime')
('ingredient', 'Fruit', 'Citrus', 'Citrus_australis')
('ingredient', 'Fruit', 'Citrus', 'Balady_citron')
('ingredient', 'Fruit', 'Citrus', 'Bergamot_orange')
('ingredient', 'Fruit', 'Citrus', 'Bitter_orange')
('ingredient', 'Fruit', 'Citrus', 'Bizzaria')
('ingredient', 'Fruit', 'Citrus', 'Blood_lime')
('ingredient', 'Fruit', 'Citrus', 'Blood_orange')
('ingredient', 'Fruit', 'Citrus', 'Bonji_water')
('ingredient', 'Fruit', 'Citrus', 'Calamondin')
('ingredient', 'Fruit', 'Citrus', 'California_Citrus_State_Historic_Park')
('ingredient', 'Fruit', 'Citrus', 'Cara_cara_navel')
('ingredient', 'Fruit', 'Citrus', 'Cherry_Orange')
('ingredient', 'Fruit', 'Citrus', 'Chinotto')
('ingredient', 'Fruit', 'Citrus', 'Citrange')
('ingredient', 'Fruit', 'Citrus', 'Citrangequat')
('ingredient', 'Fruit', 'Citrus', 'Citron')
('ingredient', 'Fruit', 'Citrus', 'Clementine')
('ingredient', 'Fruit', 'Citrus', 'Cold_Hardy_Citrus')
('ingredient', 'Fruit', 'Citrus', 'Corsican_citron')
('ingredient', 'Fruit', 'Citrus', 'Daidai')
('ingredient', 'Fruit', 'Citrus', 'Dekopon')
('ingredient', 'Fruit', 'Citrus', 'Citrus_depressa')
('ingredient', 'Fruit', 'Citrus', 'Diamante_citron')
('ingredient', 'Fruit', 'Citrus', 'Fairchild_tangerine')
('ingredient', 'Fruit', 'Citrus', 'Florentine_citron')
('ingredient', 'Fruit', 'Citrus', 'Garut_Orange_fruit')
('ingredient', 'Fruit', 'Citrus', 'Citrus_glauca')
('ingredient', 'Fruit', 'Citrus', 'Citrus_gracilis')
('ingredient', 'Fruit', 'Citrus', 'Grapefruit')
('ingredient', 'Fruit', 'Citrus', 'Greek_citron')
('ingredient', 'Fruit', 'Citrus', 'Citrus_halimii')
('ingredient', 'Fruit', 'Citrus', 'Citrus_ichangensis')
('ingredient', 'Fruit', 'Citrus', 'Imperial_lemon')
('ingredient', 'Fruit', 'Citrus', 'Iyokan')
('ingredient', 'Fruit', 'Citrus', 'Jaffa_orange')
('ingredient', 'Fruit', 'Citrus', 'Japanese_citrus')
('ingredient', 'Fruit', 'Citrus', 'Juice_vesicles')
('ingredient', 'Fruit', 'Citrus', 'Kabosu')
('ingredient', 'Fruit', 'Citrus', 'Kaffir_lime')
('ingredient', 'Fruit', 'Citrus', 'Key_lime')
('ingredient', 'Fruit', 'Citrus', 'Kinnow')
('ingredient', 'Fruit', 'Citrus', 'Kiyomi')
('ingredient', 'Fruit', 'Citrus', 'Kumquat')
('ingredient', 'Fruit', 'Citrus', 'Laraha')
('ingredient', 'Fruit', 'Citrus', 'Citrus_latipes')
('ingredient', 'Fruit', 'Citrus', 'Limequat')
('ingredient', 'Fruit', 'Citrus', 'Citrus_limetta')
('ingredient', 'Fruit', 'Citrus', 'Lumi_laring_ta_ghawdex')
('ingredient', 'Fruit', 'Citrus', 'Citrus_macroptera')
('ingredient', 'Fruit', 'Citrus', 'Mandarin_orange')
('ingredient', 'Fruit', 'Citrus', 'Mandelo')
('ingredient', 'Fruit', 'Citrus', 'Marmalade')
('ingredient', 'Fruit', 'Citrus', 'Meyer_lemon')
('ingredient', 'Fruit', 'Citrus', 'Moroccan_citron')
('ingredient', 'Fruit', 'Citrus', 'Mother_Orange_Tree')
('ingredient', 'Fruit', 'Citrus', 'Citrus_myrtifolia')
('ingredient', 'Fruit', 'Citrus', 'Naartjie')
('ingredient', 'Fruit', 'Citrus', 'Natsumikan')
('ingredient', 'Fruit', 'Citrus', 'Nucellar_embryony')
('ingredient', 'Fruit', 'Citrus', 'Orange_juice')
('ingredient', 'Fruit', 'Citrus', 'Orangelo')
('ingredient', 'Fruit', 'Citrus', 'Orangequat')
('ingredient', 'Fruit', 'Citrus', 'Oroblanco')
('ingredient', 'Fruit', 'Citrus', 'Persian_lime')
('ingredient', 'Fruit', 'Citrus', 'Pomelo')
('ingredient', 'Fruit', 'Citrus', 'Ponderosa_lemon')
('ingredient', 'Fruit', 'Citrus', 'Ponkan')
('ingredient', 'Fruit', 'Citrus', 'Sakurajima_komikan_orange')
('ingredient', 'Fruit', 'Citrus', 'Setoka')
('ingredient', 'Fruit', 'Citrus', 'Sfumatura')
('ingredient', 'Fruit', 'Citrus', 'Shangjuan')
('ingredient', 'Fruit', 'Citrus', 'Smith_Red_Valencia')
('ingredient', 'Fruit', 'Citrus', 'Sudachi')
('ingredient', 'Fruit', 'Citrus', 'Sunquat')
('ingredient', 'Fruit', 'Citrus', 'Tangelo')
('ingredient', 'Fruit', 'Citrus', 'Tangerine')
('ingredient', 'Fruit', 'Citrus', 'Tangor')
('ingredient', 'Fruit', 'Citrus', 'Eliza_Tibbets')
('ingredient', 'Fruit', 'Citrus', 'Trifoliate_orange')
('ingredient', 'Fruit', 'Citrus', 'Ugli_fruit')
('ingredient', 'Fruit', 'Citrus', 'University_of_California_Citrus_Experiment_Station')
('ingredient', 'Fruit', 'Citrus', 'Valencia_orange')
('ingredient', 'Fruit', 'Citrus', 'Yemenite_citron')
('ingredient', 'Fruit', 'Citrus', 'Yuzu')
('ingredient', 'Fruit', 'Citrus', 'Yuzuquat')
('ingredient', 'Fruit', 'Citrus', 'Grapefruit', 'Grapefruit')
('ingredient', 'Fruit', 'Citrus', 'Grapefruit', 'Bergamottin')
